nameOrig,step,type,amount,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
C1843207249,4,CASH_IN,308084.98,2395083.94,2703168.92,C1286084959,1454495.92,2648013.13
C1965779427,4,CASH_IN,280770.07,2703168.92,2983939,C1446521801,6540346.28,5692737.46
C358636931,4,CASH_IN,221970.49,2983939,2983939,C728526866,2983939,6671931.33
C33238764,4,CASH_IN,68827.52,2983939,3052766.52,C1452722471,72236,3408.48
C79791382,4,CASH_IN,180075.86,3052766.52,3232842.37,C564160838,921817.65,217964.09
C705400860,4,CASH_IN,245908.29,3232842.37,3478750.66,C97730845,1.20E+07,1.29E+07
C1024478363,4,CASH_IN,80199.62,3478750.66,3558950.28,C2083562754,2051802.27,2748383.99
C1698990491,4,CASH_IN,573435.74,3558950.28,4132386.02,C1870252780,7444816.87,6800716.51
C1839548688,4,CASH_IN,248507.58,4132386.02,4380893.6,C811597470,308745.42,60237.85
C467185608,4,CASH_IN,137360.58,4380893.6,4518254.18,C1782113663,1736431.45,1356589.82
C605244604,4,CASH_IN,48951.75,4518254.18,4567205.93,C997608398,114948.33,124042.91
C1708786164,4,CASH_IN,99107.68,4567205.93,4666313.62,C1721246982,1807303.97,1628181.42
C586164630,4,CASH_IN,25752.66,4666313.62,4692066.27,C1303868418,335758.15,5515949.57
C2089317615,4,CASH_IN,16871.14,4692066.27,4708937.41,C1163619825,135715.81,118844.67
C1119920494,4,CASH_IN,34688.77,4708937.41,4743626.18,C1538745405,363538.72,139849.81
C2007031139,4,CASH_IN,208461.54,4743626.18,4952087.72,C1067155425,259823.45,51361.91
C1413473944,4,CASH_IN,107540.28,4952087.72,5059628,C728885526,336730.84,229190.56
C1798299644,4,CASH_IN,180025.45,5059628,5239653.45,C1674899618,7074754.63,6894729.18
C748935206,4,CASH_IN,86497.62,5239653.45,5326151.07,C2117043942,146063.74,59566.12
C1561936660,4,CASH_IN,21370.5,5326151.07,5347521.57,C1721246982,1708196.29,1628181.42
C1983472905,4,CASH_IN,130407.77,5347521.57,5477929.34,C1122118227,1.31E+07,0
C1669104653,4,PAYMENT,200.47,31051,30850.53,M1370231468,0,0
C1178270318,4,PAYMENT,3973.91,30850.53,26876.62,M2073484941,0,0
C2093834526,4,PAYMENT,1015.93,1168,152.07,M1304765785,0,0
C1547521797,4,PAYMENT,8221.47,152.07,0,M294817977,0,0
C104912388,4,PAYMENT,7222.78,64443,57220.22,M1657521272,0,0
C1413020227,4,PAYMENT,1161.3,125444,124282.7,M1361755941,0,0
C1364898802,4,PAYMENT,2463.48,3921,1457.52,M1829651877,0,0
C2121744549,4,CASH_OUT,51614.78,1457.52,0,C709091500,214020.92,265635.7
C2057313241,4,TRANSFER,25975.86,138,0,C903716563,0,25975.86
C2120344156,4,PAYMENT,3011.78,21044,18032.22,M1633530712,0,0
C627815870,4,PAYMENT,3112.94,18032.22,14919.27,M1609501721,0,0
C778925754,4,PAYMENT,423.65,196,0,M581359452,0,0
C1519927539,4,PAYMENT,1713.72,15759,14045.28,M2100297853,0,0
C942502343,4,PAYMENT,6188.07,14045.28,7857.21,M749030825,0,0
C883035926,4,PAYMENT,27480.99,7857.21,0,M1231864343,0,0
C438051252,4,PAYMENT,2343.87,21566,19222.13,M483589979,0,0
C950831464,4,PAYMENT,2423.7,32326,29902.3,M402622480,0,0
C1821711066,4,PAYMENT,3722.55,4541,818.45,M1739986996,0,0
C990722659,4,CASH_OUT,58046.34,818.45,0,C997608398,65996.58,124042.91
C1348045338,4,PAYMENT,709.56,31400,30690.44,M350099713,0,0
C1132385302,4,PAYMENT,2524.23,249333,246808.77,M301084728,0,0
C233271622,4,PAYMENT,1427,29868,28441,M1763010538,0,0
C1560203450,4,PAYMENT,952.48,46570,45617.52,M1552767213,0,0
C1784053627,4,PAYMENT,3684.23,45617.52,41933.3,M683573228,0,0
C40829249,4,PAYMENT,808.11,4801,3992.89,M873688017,0,0
C1843885967,4,PAYMENT,1522.02,189,0,M914175168,0,0
C1289903687,4,PAYMENT,5249.58,13476,8226.42,M1669392873,0,0
C890085657,4,PAYMENT,1680.88,20388,18707.12,M1778993228,0,0
C885465900,4,CASH_OUT,12414.4,18707.12,6292.72,C1826334428,33316.54,45730.94
C1357663228,4,PAYMENT,2674.97,0,0,M145833361,0,0
C677007331,4,CASH_OUT,75146.85,0,0,C1604271704,77486,61986.75
C629790599,4,CASH_OUT,186125.39,0,0,C1750563752,211059.6,252667.53
C394840929,4,PAYMENT,1950.33,334103,332152.67,M383005108,0,0
C1812681178,4,PAYMENT,3969.94,5743,1773.06,M123045427,0,0
C1448580731,4,PAYMENT,2413.57,287,0,M1631143060,0,0
C1468685544,4,PAYMENT,3690.54,22861,19170.46,M2084912180,0,0
C382441865,4,PAYMENT,8402.36,19170.46,10768.1,M1040015904,0,0
C940905579,4,PAYMENT,2582.66,12332,9749.34,M1843674049,0,0
C665448485,4,PAYMENT,6122.88,9749.34,3626.46,M1905486482,0,0
C1630903943,4,CASH_IN,57894.54,50413,108307.54,C1540270363,0,0
C767794003,4,PAYMENT,865.79,108307.54,107441.76,M1157856790,0,0
C791563230,4,PAYMENT,494.11,10100,9605.89,M1646410010,0,0
C1401564942,4,PAYMENT,46.88,25500,25453.12,M220661927,0,0
C1351275110,4,PAYMENT,5159.5,22366,17206.5,M588503940,0,0
C560165559,4,PAYMENT,1292.42,9910,8617.58,M347354124,0,0
C313249054,4,TRANSFER,64279.74,21370.11,0,C1297685781,16997.22,81276.96
C802814772,4,PAYMENT,3953.73,0,0,M362140338,0,0
C540315736,4,TRANSFER,94450.19,42837,0,C790722099,303473.14,88544.15
C1824225917,4,PAYMENT,1016.95,0,0,M215694469,0,0
C929066990,4,PAYMENT,9030.55,0,0,M869437194,0,0
C76379039,4,PAYMENT,8687.83,0,0,M1374115999,0,0
C1707889234,4,PAYMENT,3207.13,0,0,M1119955774,0,0
C767535474,4,PAYMENT,985.95,0,0,M1190608890,0,0
C1101970356,4,PAYMENT,16004.53,0,0,M184410212,0,0
C1515793520,4,PAYMENT,11557.67,0,0,M623820846,0,0
C300526628,4,PAYMENT,3848.39,0,0,M1962049725,0,0
C1734023423,4,PAYMENT,8976.25,0,0,M875010954,0,0
C1752402342,4,PAYMENT,6650.35,0,0,M140778365,0,0
C935818862,4,PAYMENT,23159.45,0,0,M1068781783,0,0
C1266602046,4,PAYMENT,5746.09,0,0,M1667859935,0,0
C1871838170,4,PAYMENT,3068.79,9792,6723.21,M1916681239,0,0
C1341975886,4,PAYMENT,2554.36,11993,9438.64,M1620368915,0,0
C12302064,4,PAYMENT,3187.96,9438.64,6250.68,M65465460,0,0
C735639515,4,PAYMENT,654,7031,6377,M1836765429,0,0
C816576412,4,PAYMENT,3581.95,6377,2795.05,M77215921,0,0
C1745904086,4,PAYMENT,1933.73,208727,206793.27,M1406593369,0,0
C1018094504,4,PAYMENT,1961.84,11348,9386.16,M1772358460,0,0
C38914319,4,PAYMENT,2906.96,125221,122314.04,M1713988669,0,0
C768702707,4,DEBIT,896.16,37232,36335.84,C977993101,1974860.49,1615874.57
C1684368286,4,CASH_OUT,78639.4,36335.84,0,C1916720513,6569821.36,6778025.76
C1752223660,4,CASH_OUT,12149.25,0,0,C726762476,74226.4,86375.65
C1163216403,4,PAYMENT,4104.55,5865,1760.45,M1675999402,0,0
C747833043,4,PAYMENT,1516.32,503918,502401.68,M1114681666,0,0
C771359425,4,PAYMENT,4385.26,362,0,M1662312252,0,0
C1468393491,4,PAYMENT,1222.27,0,0,M280541440,0,0
C1831423452,4,PAYMENT,12492.07,0,0,M671187578,0,0
C1354510873,4,PAYMENT,6078,0,0,M93974967,0,0
C578362229,4,PAYMENT,1735.18,0,0,M105860882,0,0
C936544568,4,PAYMENT,17331.19,0,0,M2097992252,0,0
C398777435,4,PAYMENT,13198.22,0,0,M1796154990,0,0
C1211627902,4,PAYMENT,18391.64,0,0,M1395740534,0,0
C1655072591,4,PAYMENT,25313.62,0,0,M1887965475,0,0
C117701189,4,PAYMENT,4504.32,0,0,M1586519852,0,0
C266196910,4,PAYMENT,7343.53,0,0,M1064095359,0,0
C656787973,4,PAYMENT,354.17,0,0,M2073069810,0,0
C445726857,4,PAYMENT,7331.37,0,0,M1138190994,0,0
C1244394767,4,PAYMENT,2165.53,0,0,M889398176,0,0
C621197441,4,TRANSFER,11218.84,49697,38478.16,C1292838001,29479.34,40698.18
C1568527689,4,PAYMENT,70.48,249728,249657.52,M1215025252,0,0
C1683617002,4,PAYMENT,7706.45,249657.52,241951.07,M1946917456,0,0
C1198513669,4,PAYMENT,2188.32,241951.07,239762.75,M1360125564,0,0
C2059701776,4,PAYMENT,1889.79,32058,30168.21,M1379222018,0,0
C1796415927,4,PAYMENT,2598.97,15819,13220.03,M875487383,0,0
C1791253516,4,PAYMENT,2946.8,4913,1966.2,M303638020,0,0
C1618326377,4,TRANSFER,7800.55,160529.98,152729.43,C1615535645,0,7800.55
C589094312,4,PAYMENT,7589.88,152729.43,145139.55,M1802555899,0,0
C805495703,4,PAYMENT,2529.38,76816,74286.62,M2107760645,0,0
C940938116,4,PAYMENT,453.25,34032,33578.75,M1434940020,0,0
C1916677384,4,CASH_OUT,92229.71,33578.75,0,C644345897,1313931,1063443.49
C7162498,4,TRANSFER,1.00E+07,1.29E+07,2930418.44,C945327594,0,0
C351297720,4,CASH_OUT,1.00E+07,1.00E+07,0,C766681183,0,9941904.21
C2047521920,4,TRANSFER,2930418.44,2930418.44,0,C449261773,0,0
C2044690596,4,CASH_OUT,2930418.44,2930418.44,0,C932583850,3616012.1,6963508.84
C319618119,4,PAYMENT,2150.61,15599,13448.39,M82750270,0,0
C728740247,4,PAYMENT,29.03,12217,12187.97,M783339262,0,0
C1512759723,4,PAYMENT,2564.39,11054,8489.61,M736888459,0,0
C2103044456,4,PAYMENT,2941.66,5573,2631.34,M1429610243,0,0
C1478269879,4,TRANSFER,170889.82,31431,0,C1359953204,0,63011.84
C328140385,4,PAYMENT,1602.1,5562,3959.9,M556773329,0,0
C1149526768,4,PAYMENT,957.52,213,0,M2021230836,0,0
C321795476,4,PAYMENT,336.88,21430,21093.12,M1327714567,0,0
C685193713,4,PAYMENT,2251.91,10598,8346.09,M475871799,0,0
C2117938877,4,PAYMENT,139.23,359,219.77,M725873428,0,0
C977952572,4,PAYMENT,3408.82,15388,11979.18,M1328764608,0,0
C1483522397,4,PAYMENT,1948.05,11408,9459.95,M1820545559,0,0
C72893188,4,CASH_IN,156238.83,9459.95,165698.79,C1860564101,205472,44954.99
C1367900185,4,CASH_IN,130385.04,165698.79,296083.83,C977993101,1975756.65,1615874.57
C1867568476,4,CASH_IN,106343.2,296083.83,402427.03,C985934102,2096108.16,1796138.08
C431300939,4,CASH_IN,110562.27,402427.03,512989.29,C998351292,573903.91,122805.91
C1605570842,4,CASH_IN,80249.55,512989.29,593238.84,C306206744,7881422.71,7801173.17
C1252969149,4,CASH_IN,58644.37,593238.84,651883.21,C1721246982,1686825.79,1628181.42
C599592065,4,CASH_IN,82172.42,651883.21,734055.62,C1065443868,183008.55,100836.14
C322100932,4,CASH_IN,161141.8,734055.62,895197.42,C1750905143,354805.29,193663.49
C1414411897,4,CASH_IN,113399.73,895197.42,1008597.15,C575335780,140163.41,26763.68
C1753871727,4,CASH_IN,207252.6,1008597.15,1215849.75,C1816757085,9182962.17,8975709.58
C588985851,4,CASH_IN,242047.69,1215849.75,1457897.44,C644345897,1406160.71,1063443.49
C651828130,4,CASH_IN,107730.87,1457897.44,1565628.31,C728526866,5477929.34,6671931.33
C58854654,4,CASH_IN,72495.9,1565628.31,1638124.21,C1234776885,1696458.27,1623962.37
C604480364,4,CASH_IN,90646.09,1638124.21,1728770.3,C1604271704,152632.85,61986.75
C1590292218,4,CASH_IN,196821.07,1728770.3,1925591.38,C1711105800,200343.97,3522.9
C683211146,4,CASH_IN,87541.63,1925591.38,2013133.01,C662736689,4517761.53,4775319.66
C995030431,4,CASH_IN,80278.26,2013133.01,2093411.27,C481402298,617488.4,742165.13
C583744857,4,CASH_IN,49984.03,2093411.27,2143395.3,C481402298,537210.15,742165.13
C870627780,4,CASH_IN,81300.2,2143395.3,2143395.3,C214774813,2143395.3,1.34E+07
C1560244891,4,CASH_IN,100669.53,2143395.3,2244064.83,C644345897,1164113.02,1063443.49
C282166934,4,CASH_IN,127307.99,2244064.83,2371372.82,C564160838,741741.8,217964.09
C1804292128,4,CASH_IN,12510.49,2371372.82,2383883.31,C1935365522,24812.36,12301.87
C2100817420,4,CASH_IN,63936.91,2383883.31,2447820.23,C490150701,67234.96,3298.05
C1518022811,4,CASH_IN,95655.86,2447820.23,2543476.08,C214187874,99603.15,3947.29
C1174599796,4,CASH_IN,38606.17,2543476.08,2543476.08,C214774813,2543476.08,1.34E+07
C2000267972,4,CASH_IN,23717.57,2543476.08,2567193.65,C317071334,85961.2,11035.27
C893152673,4,CASH_IN,15273.3,2567193.65,2582466.95,C977993101,1845371.61,1615874.57
C918584437,4,CASH_IN,108819.21,2582466.95,2691286.16,C934085675,155166.96,46347.75
C1733354369,4,CASH_IN,394042.27,2691286.16,3085328.43,C187649742,489771.15,99535.4
C1568999973,4,CASH_IN,41744.33,3085328.43,3127072.76,C716083600,1572841.87,1309620.48
C184690001,4,CASH_IN,611924.5,3127072.76,3738997.26,C1023714065,2794601.55,2182677.05
C1041552272,4,CASH_IN,236430.58,3738997.26,3975427.85,C1453128758,278701.07,42270.49
C1589146424,4,CASH_IN,491195.84,3975427.85,4466623.69,C932583850,6546430.54,6963508.84
C731487976,4,CASH_IN,278307.65,4466623.69,4744931.34,C1883840933,1.59E+07,1.73E+07
C833298023,4,CASH_IN,98533.44,4744931.34,4843464.78,C1899073220,3208966.39,3028382.15
C700171153,4,CASH_IN,206139.73,4843464.78,5049604.5,C392292416,4450740.26,4397452.99
C881280045,4,CASH_IN,546131.94,5049604.5,5595736.44,C1883840933,1.57E+07,1.73E+07
C1393484427,4,CASH_IN,71758.1,5595736.44,5667494.55,C929856893,118020.71,46262.61
C977245867,4,CASH_IN,396469.72,5667494.55,6063964.27,C564160838,614433.81,217964.09
C1307540790,4,CASH_IN,214223.74,6063964.27,6278188.01,C977993101,1830098.31,1615874.57
C1137180298,4,CASH_IN,144517.47,6278188.01,6422705.48,C1750563752,397185,252667.53
C1744389827,4,CASH_IN,142853.33,6422705.48,6565558.81,C453211571,5262696.94,4790173.09
C565517913,4,CASH_IN,192740.42,6565558.81,6758299.24,C392292416,4244600.53,4397452.99
C394645908,4,CASH_IN,64846.34,6758299.24,6823145.58,C11003494,1.14E+07,1.09E+07
C1800031808,4,CASH_IN,146467.87,6823145.58,6969613.45,C453211571,5119843.62,4790173.09
C1185465012,4,CASH_IN,120836.05,6969613.45,7090449.49,C1916720513,6648460.76,6778025.76
C1332104174,4,CASH_IN,311330.4,7090449.49,7401779.9,C2118255842,588251.66,259015.25
C1985362663,4,CASH_IN,272453.68,7401779.9,7674233.58,C1916720513,6527624.72,6778025.76
C1339507235,4,CASH_IN,209292.82,7674233.58,7883526.4,C662736689,4430219.9,4775319.66
C1340769295,4,CASH_IN,58095.79,7883526.4,7941622.19,C766681183,1.00E+07,9941904.21
C850300711,4,CASH_IN,260176.72,7941622.19,8201798.91,C769342184,1.25E+07,1.29E+07
C1978141335,4,CASH_IN,55837.04,8201798.91,8257635.94,C601893033,73858.15,18021.11
C5998675,4,CASH_IN,27850.03,8257635.94,8285485.98,C884457408,65167.91,37317.87
C462073515,4,CASH_IN,309379.18,8285485.98,8594865.16,C790722099,397923.33,88544.15
C1562107210,4,CASH_IN,3563.97,8594865.16,8598429.14,C2089016471,34361.39,30797.41
C1746061516,4,CASH_IN,85955.62,8598429.14,8684384.76,C655381473,280487.56,194531.93
C878169229,4,CASH_IN,18835.46,8684384.76,8703220.22,C769342184,1.22E+07,1.29E+07
C2053555034,4,CASH_IN,193626.89,8703220.22,8896847.11,C985934102,1989764.96,1796138.08
C2039783633,4,CASH_IN,633287.14,8896847.11,9530134.25,C665576141,6818933.6,6249500.06
C121521031,4,CASH_IN,324089.47,9530134.25,9854223.72,C662736689,4220927.07,4775319.66
C227005513,4,CASH_IN,3523.06,9854223.72,9857746.79,C1774531247,107441.76,103918.69
C1094167216,4,CASH_IN,102751.5,9857746.79,9960498.29,C1778801068,7928126.25,7727522.76
C502863983,4,CASH_IN,494810.97,9960498.29,1.05E+07,C909295153,7473141.22,7434797.81
C1747862060,4,CASH_IN,17058.54,1.05E+07,1.05E+07,C1883840933,1.51E+07,1.73E+07
C1538844412,4,CASH_IN,235409.03,1.05E+07,1.07E+07,C1538745405,328849.95,139849.81
C656844049,4,CASH_IN,489529.12,1.07E+07,1.12E+07,C248609774,7760414.85,6736054.44
C1925835770,4,CASH_IN,58520.38,1.12E+07,1.13E+07,C153950082,74201.31,15680.93
C1751972013,4,CASH_IN,340535.73,1.13E+07,1.16E+07,C998351292,463341.64,122805.91
C1954507866,4,CASH_IN,34407.36,1.16E+07,1.16E+07,C664232848,35751,1343.64
C1726169577,4,CASH_IN,566838.74,1.16E+07,1.22E+07,C1446521801,6259576.2,5692737.46
C1531506932,4,CASH_IN,161339.92,1.22E+07,1.24E+07,C1504109395,1512985.69,1640678.66
C1416549024,4,PAYMENT,826.25,168299,167472.75,M1543272907,0,0
C669812564,4,PAYMENT,774.72,1136,361.28,M1002380301,0,0
C426123784,4,PAYMENT,6735.16,361.28,0,M560734926,0,0
C1660536720,4,PAYMENT,2625.76,29786,27160.24,M568717494,0,0
C154923232,4,CASH_OUT,123974.95,27160.24,0,C1850042097,285229.7,336737.08
C1233246555,4,PAYMENT,354.75,310005.5,309650.74,M1701331644,0,0
C1803976423,4,CASH_IN,310148.54,309650.74,619799.28,C657736958,5792135.89,5384343.15
C1038892935,4,CASH_IN,353004.04,619799.28,972803.32,C11003494,1.13E+07,1.09E+07
C2053136992,4,CASH_IN,380211.17,972803.32,1353014.49,C1883840933,1.51E+07,1.73E+07
C1572516402,4,CASH_IN,285359.54,1353014.49,1638374.03,C905650857,458875.87,173516.34
C93560356,4,CASH_IN,232228.39,1638374.03,1870602.42,C248609774,7270885.73,6736054.44
C1499437334,4,CASH_IN,205416.01,1870602.42,2076018.43,C1850042097,409204.65,336737.08
C542475071,4,CASH_IN,265268.96,2076018.43,2341287.39,C914293025,766315.1,189527.57
C678858277,4,CASH_IN,165552.26,2341287.39,2506839.65,C1782113663,1599070.87,1356589.82
C822958001,4,CASH_IN,115020.65,2506839.65,2621860.3,C1504109395,1351645.76,1640678.66
C339734447,4,CASH_IN,221477.06,2621860.3,2843337.36,C716083600,1531097.55,1309620.48
C419416684,4,CASH_IN,4699.24,2843337.36,2848036.61,C1060830840,25800.25,21101.01
C73689328,4,CASH_IN,46166.32,2848036.61,2894202.93,C741431520,100362,0
C1603213074,4,CASH_IN,51208.37,2894202.93,2945411.3,C317071334,62243.64,11035.27
C883349979,4,CASH_IN,297908.73,2945411.3,3243320.02,C1255024717,7959330.68,7810214.06
C1391249801,4,CASH_IN,302602.9,3243320.02,3545922.93,C248609774,7038657.34,6736054.44
C1969752268,4,CASH_IN,70664.62,3545922.93,3616587.55,C1870252780,6871381.13,6800716.51
C1392027380,4,CASH_IN,14401.68,3616587.55,3630989.22,C323761934,66548.43,52146.76
C1343407473,4,CASH_IN,162464,3630989.22,3793453.22,C481402298,487226.12,742165.13
C1686568571,4,CASH_IN,183202.66,3793453.22,3976655.88,C453211571,4973375.75,4790173.09
C1360897103,4,CASH_IN,107877.98,3976655.88,4084533.87,C1359953204,170889.82,63011.84
C1178953630,4,CASH_IN,382513.35,4084533.87,4467047.21,C914293025,501046.14,189527.57
C3804010,4,CASH_IN,237485.8,4467047.21,4704533.02,C97730845,1.17E+07,1.29E+07
C1402751024,4,CASH_IN,29637.04,4704533.02,4734170.05,C1068824137,45982.28,16345.24
C1864344016,4,CASH_IN,17906.01,4734170.05,4752076.06,C2118255842,276921.26,259015.25
C42684986,4,CASH_IN,97644.2,4752076.06,4849720.26,C657736958,5481987.35,5384343.15
C1387948122,4,CASH_IN,117474.04,4849720.26,4967194.3,C1831477404,178200.6,60726.57
C1674999797,4,CASH_IN,97851.98,4967194.3,5065046.28,C1778801068,7825374.74,7727522.76
C1909807998,4,CASH_IN,76928.78,5065046.28,5141975.06,C1782113663,1433518.61,1356589.82
C697818620,4,CASH_IN,159958.57,5141975.06,5301933.63,C728526866,5370198.47,6671931.33
C686721068,4,CASH_IN,214015.94,5301933.63,5515949.57,C1899073220,3110432.95,3028382.15
C2027371291,4,PAYMENT,3907.39,121130,117222.61,M595759572,0,0
C888000613,4,PAYMENT,2983.11,28130,25146.89,M1746833724,0,0
C701526215,4,PAYMENT,5907.27,25146.89,19239.62,M518739992,0,0
C1155521880,4,PAYMENT,1183.1,59331,58147.9,M1490297742,0,0
C1923626523,4,PAYMENT,736.76,1120,383.24,M910658510,0,0
C206091587,4,PAYMENT,1105.34,7089,5983.66,M1970880279,0,0
C1179830093,4,TRANSFER,25424.16,52407,26982.84,C1651379334,49947,75371.16
C1287728562,4,DEBIT,1235.49,20704,19468.51,C413177525,257638.64,259438.66
C99253188,4,PAYMENT,2633.87,19468.51,16834.64,M970423785,0,0
C1768926513,4,PAYMENT,27484.12,16834.64,0,M738636051,0,0
C2053425932,4,PAYMENT,3455.87,168,0,M2019482012,0,0
C1816978819,4,PAYMENT,3377.9,40169,36791.1,M1968922416,0,0
C700171836,4,CASH_OUT,3806.52,420,0,C187649742,95728.87,99535.4
C656898222,4,PAYMENT,1823.73,11310,9486.27,M751628596,0,0
C63015234,4,TRANSFER,82208.35,186,0,C466505482,0,82208.35
C1950102816,4,CASH_OUT,29113.15,0,0,C1917025677,49309.27,78422.43
C1749205249,4,CASH_OUT,170634.8,0,0,C909295153,6978330.25,7434797.81
C592238700,4,CASH_OUT,404053.55,0,0,C1504109395,1236625.11,1640678.66
C742969054,4,CASH_OUT,334318.86,0,0,C991505714,1775490.07,2109808.94
C969440066,4,CASH_OUT,46408.89,0,0,C1538745405,93440.92,139849.81
C1207758771,4,CASH_OUT,181062,0,0,C1789550256,2591250.14,2772312.14
C37142680,4,CASH_OUT,489240.03,0,0,C801142660,992785.12,1482025.15
C1759694910,4,CASH_OUT,12270.42,0,0,C1632716597,28630.51,40900.93
C302687243,4,PAYMENT,1616.06,629709,628092.94,M850083982,0,0
C112026691,4,PAYMENT,3464.93,31407,27942.07,M2024814472,0,0
C1063124585,4,PAYMENT,1080.16,29836,28755.84,M1461347900,0,0
C980979680,4,PAYMENT,2606.97,28755.84,26148.87,M1124987728,0,0
C326362094,4,PAYMENT,27032.59,26148.87,0,M391928890,0,0
C1772471998,4,DEBIT,601.85,50118,49516.15,C557041912,74144.04,74745.89
C1159606185,4,PAYMENT,59.59,5620,5560.41,M1233049719,0,0
C1018618094,4,PAYMENT,3828.24,1526,0,M2069971440,0,0
C1337346642,4,PAYMENT,2801.24,192,0,M1890881203,0,0
C2072945115,4,CASH_OUT,2785.81,0,0,C1744423762,14116,0
C177279387,4,CASH_OUT,228399.52,0,0,C662736689,3896837.6,4775319.66
C1997028929,4,CASH_OUT,71951.43,0,0,C297927961,97990.29,0
C589166341,4,CASH_OUT,285832.76,0,0,C909295153,7148965.05,7434797.81
C756222660,4,CASH_OUT,473991.14,0,0,C1286084959,1146410.94,2648013.13
C789367604,4,CASH_OUT,278349.51,0,0,C392292416,4051860.11,4397452.99
C423629474,4,CASH_OUT,455933.21,0,0,C769342184,1.22E+07,1.29E+07
C1428777808,4,CASH_OUT,252806.47,0,0,C728526866,5210239.91,6671931.33
C1616453147,4,CASH_OUT,345548.01,0,0,C2083562754,1971602.65,2748383.99
C700791887,4,CASH_OUT,159316.78,0,0,C214774813,1.24E+07,1.34E+07
C805957335,4,CASH_OUT,205675.07,0,0,C2083562754,2317150.66,2748383.99
C786722925,4,CASH_OUT,311864.41,0,0,C769342184,1.26E+07,1.29E+07
C107285100,4,CASH_OUT,190518.44,0,0,C1167066016,528114.25,646875.4
C105019819,4,CASH_OUT,12847.91,0,0,C1360767589,1099502.6,1741724.79
C2034385122,4,CASH_OUT,21291.89,0,0,C459857341,84207.15,105680.92
C1957175487,4,CASH_OUT,106105.83,0,0,C2134357721,182906.2,289012.04
C1513124396,4,CASH_OUT,63853.6,0,0,C665576141,6185646.46,6249500.06
C1328203744,4,CASH_OUT,143568.62,0,0,C1963862935,144203.7,287772.32
C612686775,4,CASH_OUT,180145.39,0,0,C33524623,268130.78,448276.17
C287095360,4,CASH_OUT,141702.19,0,0,C1922859107,145139.55,286841.74
C1222908765,4,CASH_OUT,153161.06,0,0,C146305349,191280.7,344441.76
C1374212198,4,CASH_OUT,6291.29,0,0,C1592415783,11223.95,17515.23
C1395912847,4,CASH_OUT,131965.15,0,0,C1899073220,2896417,3028382.15
C663326227,4,CASH_OUT,121598.71,0,0,C1360767589,1112350.5,1741724.79
C1331644236,4,PAYMENT,2000.03,71450,69449.97,M1487131937,0,0
C349757746,4,PAYMENT,1760.01,165641,163880.99,M2135563436,0,0
C1243234606,4,PAYMENT,2085.11,467684,465598.89,M206999441,0,0
C1607745112,4,PAYMENT,4011.15,54195.68,50184.53,M1893004914,0,0
C1759500919,4,TRANSFER,97808.48,50184.53,0,C1183572822,147962.31,245770.79
C1355676410,4,PAYMENT,1686.41,39720,38033.59,M781527109,0,0
C2032479363,4,PAYMENT,4513.92,718632.69,714118.77,M1874812338,0,0
C1352294549,4,CASH_OUT,67243.37,714118.77,646875.4,C392292416,4330209.62,4397452.99
C1472904643,4,PAYMENT,3236.73,111955,108718.27,M123458189,0,0
C312233241,4,PAYMENT,808.81,52945,52136.19,M293669143,0,0
C321358401,4,PAYMENT,8280.29,52136.19,43855.89,M1244785938,0,0
C984978888,4,CASH_IN,107702.78,110961,218663.78,C1820355723,4819.61,0
C593881656,4,PAYMENT,4083.67,69086,65002.33,M213850519,0,0
C1227041903,4,PAYMENT,1869.55,571273,569403.45,M1605299030,0,0
C1402400433,4,TRANSFER,36991.08,2133,0,C1129670968,0,36991.08
C663824117,4,TRANSFER,54364.44,79261,24896.56,C1146719991,10361,51337.45
C2004952636,4,PAYMENT,115.43,20004,19888.57,M1608357825,0,0
C995760621,4,PAYMENT,645.4,35632,34986.6,M366098173,0,0
C1805402813,4,PAYMENT,5540.61,34986.6,29445.99,M1481417616,0,0
C858934277,4,TRANSFER,7475.23,64725.44,57250.21,C1017997535,19293.26,26768.5
C936632640,4,PAYMENT,5912.76,57250.21,51337.45,M1045677229,0,0
C54440148,4,TRANSFER,14237.75,30258,16020.25,C116289363,0,14237.75
C575506130,4,PAYMENT,6797.33,16020.25,9222.92,M171751994,0,0
C720007548,4,PAYMENT,2353.91,5026,2672.09,M1554308325,0,0
C311536309,4,DEBIT,564.53,88,0,C413177525,258874.13,259438.66
C2098413495,4,PAYMENT,1199.97,8748,7548.03,M67883256,0,0
C2125625192,4,PAYMENT,1800.83,7548.03,5747.2,M1634319881,0,0
C98818836,4,PAYMENT,496.83,79923,79426.17,M1605715776,0,0
C844194537,4,PAYMENT,1560.66,11428,9867.34,M518261596,0,0
C96749807,4,CASH_OUT,54989.36,21326,0,C1886938557,43855.89,98845.26
C1883144272,4,CASH_OUT,121619.14,2625,0,C1829344035,36248.68,157867.82
C1237443220,4,DEBIT,1113.43,19812,18698.57,C740950652,43142.23,44255.66
C2000793115,4,PAYMENT,2215.57,104582,102366.43,M1357185836,0,0
C1415390560,4,PAYMENT,498.96,801,302.04,M307148861,0,0
C1753607449,4,CASH_OUT,106903.28,406,0,C1413871034,0,106903.28
C276922182,4,PAYMENT,1624.21,0,0,M759840275,0,0
C1243800791,4,PAYMENT,307.75,149069,148761.25,M227030447,0,0
